src_id,dst_id,edge_id,start_time,end_time,label,probability
28905,53218,242,1494603125,1494786384,1,0.8392196297645569
28905,55001,20,1494603876,1494823348,1,0.9998611211776732
28905,55001,198,1494635720,1494834936,1,0.9994890689849854
28905,55451,151,1496979507,1497211487,0,0.9999555349349976
28905,3738,158,1497464858,1497612230,0,0.9035606384277344
28905,28905,74,1494664379,1494799896,0,1.0
28905,57320,8,1494595555,1494812612,1,0.9998812675476074
28905,58816,115,1494609251,1494770245,1,0.9963200092315674
28905,59188,64,1494580753,1494799244,1,0.9990339279174804
28905,59231,69,1494637195,1494816826,1,0.9999529123306274
28905,59274,69,1494612758,1494816247,1,0.3116048574447632
28905,59492,33,1496642735,1496826604,0,0.9447354078292848
28905,59800,20,1494635205,1494777707,1,0.9987775683403016
28905,59800,78,1495325264,1495528938,0,0.9330072999000548
28905,59514,237,1494587772,1494798095,0,0.9999043941497804
28905,60642,8,1497950764,1498052989,0,1.0
28905,60642,65,1494664133,1494771064,1,1.0
28905,60642,71,1496037634,1496227896,0,1.0
28905,60642,85,1497304854,1497446505,0,1.0
28905,25970,237,1494587966,1494817184,0,0.9999998807907104
28905,60926,151,1494654559,1494763157,1,0.999986171722412
28905,60948,85,1497398446,1497551996,0,0.9997517466545104
28905,61213,8,1494608734,1494775306,1,1.0
28905,62299,69,1494628096,1494804725,1,1.0
28905,62334,178,1498279076,1498459403,0,0.5416895151138306
28905,62568,237,1494634590,1494808958,1,0.9995697140693665
28905,63740,74,1494583359,1494825434,1,0.99986732006073
28905,63999,20,1494661266,1494807290,1,0.9999991655349731
28905,64560,85,1494638987,1494796293,1,0.9999994039535522
28905,26585,104,1494620023,1494801241,0,0.9918756484985352
28905,64560,114,1494641001,1494796525,1,0.9999387264251708
28905,64901,116,1496708325,1496876014,0,0.99993634223938
28905,64950,8,1496042240,1496247530,0,0.9999998807907104
28905,64950,65,1494608518,1494809574,1,0.9999990463256836
28905,28905,33,1497961001,1498086043,0,1.0
28905,14232,198,1496220301,1496411635,0,0.3219152092933655
28905,66270,65,1495632160,1495825849,0,0.7553629875183105
28905,28905,8,1497235470,1497387098,0,1.0
28905,18933,65,1494619742,1494778180,0,0.999997615814209
28905,28905,93,1497734267,1497908268,0,1.0
28905,66652,151,1498832048,1499023441,0,1.0
28905,66652,198,1494582412,1494789581,1,0.9999998807907104
28905,66652,230,1494615920,1494836134,1,0.9987325072288512
28905,67121,237,1495472057,1495641489,0,0.9999986886978148
28905,67443,139,1494615078,1494826846,1,0.9999479055404664
28905,67564,8,1494625511,1494755845,1,0.999997854232788
28905,67771,220,1494594939,1494757371,1,0.0720291957259178
28905,35491,69,1497858241,1498050115,0,0.9461970925331116
28905,28905,69,1496210717,1496433611,0,1.0
28905,28905,151,1498079172,1498280801,0,1.0
28905,69030,8,1494611111,1494817483,1,0.95825856924057
28905,69295,237,1497504911,1497703378,0,0.9999189376831056
28905,29828,71,1495343014,1495589341,0,1.0
28905,69788,85,1495746792,1495895299,0,0.9999940395355223
28905,69908,8,1494661322,1494774600,1,0.9999979734420776
29025,28905,176,1497423727,1497586503,0,0.9995355606079102
29025,1390,176,1494616736,1494803519,0,0.9974550604820251
29175,28905,151,1497652228,1497823522,0,0.9999891519546508
29175,59884,221,1494618705,1494760949,1,0.8138169050216675
29357,14294,164,1494804240,1495008579,0,0.9969847798347472
29357,26464,238,1494629265,1494794204,1,0.9995505213737488
29357,28905,33,1494627055,1494758548,1,0.9999980926513672
29357,28905,151,1496117184,1496309069,0,0.9999991655349731
29357,23185,8,1495791424,1495889027,0,0.999908447265625
29357,28905,151,1495313941,1495506012,0,0.9999991655349731
29357,45292,8,1494636265,1494797460,1,0.9947240948677064
29357,28905,198,1495005970,1495155976,0,0.9999827146530152
29357,64560,198,1497221742,1497359806,0,0.9991825222969056
29467,45285,151,1495452910,1495656616,0,0.9999077320098876
29467,28905,237,1494603459,1494813451,1,0.9998475313186646
29467,45285,8,1494622895,1494797596,0,0.999863862991333
29467,61910,237,1494620729,1494809317,1,0.9573749899864196
29583,28905,242,1494621250,1494766925,1,0.9999613761901855
29805,42063,74,1497452441,1497562607,0,0.9422187209129332
29821,12929,151,1494595912,1494794004,1,0.5636810064315796
29821,28905,242,1494619774,1494827314,1,0.9999819993972778
29828,30788,64,1494654205,1494795191,0,0.9697060585021972
29828,29834,64,1494603902,1494764900,1,0.9999288320541382
29828,42063,8,1494652305,1494817027,1,0.999980330467224
29828,28905,158,1495418871,1495578229,0,0.9999955892562866
29828,45915,178,1498670819,1498880549,0,0.9999979734420776
29828,28905,78,1496921630,1497028961,0,0.9999995231628418
29828,61907,78,1494608489,1494762532,1,0.9999464750289916
29828,61907,101,1496497925,1496675223,0,0.9988545179367064
29834,3784,8,1494603592,1494812374,1,0.999947190284729
29834,3784,198,1494615508,1494832203,1,0.9996895790100098
29834,5061,8,1494595528,1494800117,1,0.999912977218628
29834,33808,151,1494592826,1494829527,0,0.9999997615814208
29834,28895,74,1494664493,1494818684,1,0.9997857213020324
29834,69295,74,1495241447,1495488234,0,0.9976022839546204
29834,28905,147,1496497612,1496708681,0,0.9999933242797852
29834,28905,234,1494602017,1494757452,1,0.9999985694885254
29834,45285,243,1494599443,1494785737,0,0.6560450792312622
29834,59656,158,1497457204,1497645664,0,0.681583821773529
29834,30355,243,1494663979,1494807733,1,0.9497584700584412
29834,2880,243,1494597295,1494801867,0,0.9999440908432008
29834,42320,198,1494794560,1494989996,0,0.0101487375795841
29834,55504,158,1494644835,1494838160,1,0.9962792992591858
29834,60642,238,1494617392,1494836189,1,0.9999990463256836
29834,65277,151,1498764666,1498870968,0,0.9999911785125732
29834,67443,33,1494625234,1494829455,1,0.9999994039535522
30055,3426,74,1494602233,1494783513,1,0.9998050332069396
30055,69788,198,1494649743,1494804405,0,0.9965586066246032
30055,12565,178,1498071977,1498210965,0,0.5886106491088867
30055,12565,198,1498101664,1498217473,0,0.6845869421958923
30055,64950,33,1496797076,1496928984,0,0.994911253452301
30055,59884,71,1494651772,1494789403,0,0.9927206039428712
30055,12860,116,1498431835,1498543592,0,0.9344953894615172
30055,69203,99,1494587720,1494793593,0,0.9993345141410828
30055,13984,74,1496470699,1496652148,0,0.9982984662055968
30055,28905,116,1498567106,1498778088,0,0.9999847412109376
30055,28905,188,1494615880,1494776123,1,0.9997990727424622
30055,28905,236,1496317398,1496491014,0,0.999946117401123
30055,29828,158,1494635890,1494759652,1,0.9999030828475952
30055,45342,178,1494622352,1494798190,0,0.9999275207519532
30055,41077,74,1495107837,1495321470,0,0.9916958212852478
30055,28905,178,1496790515,1497009003,0,0.9999942779541016
30055,27718,33,1494657551,1494824536,0,0.9982319474220276
30055,45285,74,1496644620,1496866748,0,0.9999806880950928
30055,45285,178,1497239466,1497440221,0,0.9999831914901732
30055,60642,65,1496969705,1497177933,0,0.9999974966049194
30055,60642,85,1498710495,1498831926,0,0.9999617338180542
30055,63585,33,1494595172,1494820996,1,0.9264665246009828
30055,65881,130,1494650547,1494830303,1,0.990561068058014
30055,65881,204,1494660710,1494754285,1,0.9942491054534912
30055,20686,130,1495520218,1495646190,0,0.9791034460067748
30118,28905,116,1494652945,1494779231,1,0.999790370464325
30355,60642,74,1494645491,1494778561,1,0.9999719858169556
30355,69429,74,1494644308,1494822386,1,0.9965468049049376
30394,28905,171,1496410503,1496609474,0,0.9999431371688844
30522,45342,8,1494636344,1494816071,0,0.9998384714126588
30593,28905,74,1494637705,1494805846,1,0.9999721050262452
30593,28905,105,1494586654,1494784799,1,0.9989124536514282
30593,44667,74,1494639689,1494767531,1,0.9954687356948853
30593,44667,105,1494601624,1494778000,1,0.9953575730323792
30636,16660,151,1496290551,1496468720,0,0.98725825548172
30671,67443,178,1494590154,1494796608,1,0.9991971850395204
30744,60642,99,1494616178,1494825374,1,0.999682068824768
30788,28905,116,1494604792,1494761426,1,0.9998633861541748
30931,6868,78,1494580850,1494813086,1,0.4408368170261383
30931,53562,20,1494719213,1494901112,0,0.9992045760154724
30931,53562,147,1494586027,1494826070,1,0.790114164352417
30931,55504,237,1494601019,1494773590,1,0.9999880790710448
31205,28905,33,1494655687,1494780063,1,0.9999786615371704
31205,40409,151,1496841723,1497058633,0,0.8077531456947327
31582,52977,74,1494621120,1494797833,0,0.9709647297859192
31582,28905,243,1497124439,1497357253,0,0.9999434947967528
31582,28905,74,1497131732,1497289611,0,0.9999955892562866
31652,28905,242,1498608170,1498768361,0,0.9994932413101196
31914,3426,8,1494592389,1494815776,0,0.9993231296539308
32433,28905,149,1494582283,1494757820,0,0.9999370574951172
32447,28905,151,1495178805,1495372465,0,0.9999936819076538
32447,59540,151,1494613674,1494779673,1,0.0407846085727214
32773,28905,69,1495345709,1495562737,0,0.9999970197677612
32773,28905,8,1494593070,1494787894,1,0.9999997615814208
32773,45285,65,1494583650,1494778737,1,0.999925136566162
32916,28905,20,1497436390,1497609354,0,0.9998739957809448
32916,45285,105,1494633297,1494790656,0,0.9992897510528564
32916,55397,105,1494601245,1494830316,1,0.8773949146270752
33004,28905,151,1495649715,1495811123,0,0.9999998807907104
33004,28905,243,1494655515,1494777138,1,0.999975323677063
33004,57474,64,1494635839,1494822968,1,0.9942758679389954
33060,9512,198,1494591253,1494763009,0,0.0445525832474231
33069,28905,74,1494609633,1494822070,1,0.999990701675415
33069,28905,238,1494867053,1495061335,0,0.9999561309814452
33069,45285,8,1497942370,1498156374,0,0.9999986886978148
33069,45285,74,1494635300,1494803131,1,0.9999961853027344
33069,61741,59,1494579826,1494782550,1,0.8429580926895142
33474,41346,74,1497412128,1497522486,0,0.9207626581192015
33538,25586,85,1494640504,1494773718,1,0.9081898331642152
33538,18397,197,1496557831,1496769627,0,0.9682323336601256
33538,28905,31,1494592045,1494758032,1,0.9999452829360962
33538,28905,65,1496270374,1496491804,0,0.9999958276748656
33538,28905,85,1494657818,1494865994,0,0.999990463256836
33538,28905,149,1495930841,1496085544,0,0.999977707862854
33538,6875,197,1498870215,1499040528,0,0.976936399936676
33538,28905,197,1494596260,1494830650,0,0.999977707862854
33554,63492,238,1498503564,1498624067,0,0.998818814754486
33586,6875,198,1494597521,1494816578,1,0.2306784242391586
33634,2867,82,1494604574,1494823809,1,0.9948006868362428
33634,16872,178,1494610291,1494831592,1,0.8866643309593201
33634,28905,198,1496558235,1496715529,0,0.9999960660934448
33634,30055,139,1494640625,1494772559,1,0.972236692905426
33634,29828,15,1494583879,1494784204,0,0.9987758994102478
33634,39520,178,1494655770,1494761195,1,0.99991774559021
33634,35866,198,1496841041,1497033141,0,0.9271103739738464
33634,49411,238,1498842727,1498984285,0,0.9996329545974731
33634,61356,198,1494630973,1494828998,1,0.998002588748932
33808,29828,8,1494608562,1494758725,0,1.0
33808,48008,158,1494650628,1494800418,0,0.1206470802426338
33808,68924,243,1494638336,1494822157,0,0.973821222782135
33808,23185,158,1494656092,1494762303,0,0.999924659729004
33808,28905,74,1497984058,1498108034,0,0.9999996423721312
33808,28905,220,1494634051,1494798244,1,0.9999819993972778
33808,28905,234,1494608012,1494785140,1,0.9999954700469972
33808,28905,85,1495028318,1495245364,0,0.9999972581863404
33808,41537,85,1494589118,1494806891,1,0.9993628859519958
33808,45285,149,1496842473,1497056297,0,0.9999659061431884
33808,45285,8,1494627169,1494766754,1,0.9999974966049194
33808,49214,8,1494635365,1494760348,1,0.9971445202827454
33808,49214,243,1494623244,1494835501,1,0.9755305647850036
33808,69429,74,1494660643,1494779033,1,0.99794203042984
33902,45915,65,1494643570,1494763863,0,0.9993997812271118
34086,32963,164,1494987755,1495161274,0,0.9470534324645996
34086,45826,37,1495654276,1495891126,0,0.9892476201057434
34151,62767,20,1494622922,1494807929,1,0.9979844093322754
34151,28905,220,1494626103,1494754648,0,0.9990660548210144
34151,33808,20,1496462412,1496642734,0,0.9848098158836364
34166,28905,69,1497669687,1497859952,0,0.9996017813682556
34166,28905,176,1496175948,1496370471,0,0.9996010661125184
34389,34885,178,1495750544,1495927027,0,0.9772084951400756
34527,28905,242,1494638152,1494827620,1,0.999898076057434
34537,48382,198,1494645127,1494764205,1,0.9968359470367432
34567,28905,85,1494606225,1494828363,0,0.9992812275886536
34885,10982,147,1494618248,1494837370,1,0.9837278127670288
34885,28905,209,1494988289,1495163368,0,0.9999932050704956
34885,29821,209,1494597898,1494775583,1,0.9958205223083496
35093,18938,69,1494603317,1494795733,1,0.9994624257087708
35093,64560,20,1497212661,1497387262,0,0.998968243598938
35183,28905,159,1496171028,1496297017,0,0.9998101592063904
35294,19975,78,1494657209,1494772202,1,0.9808241128921508
35393,64686,93,1497039341,1497182129,0,0.8902899026870728
35393,60642,198,1494616836,1494785619,0,0.9999260902404784
35393,28905,209,1494595526,1494817484,1,0.9999896287918092
35393,45285,234,1494653970,1494795862,0,0.9998571872711182
35393,9346,14,1494601803,1494828183,0,0.9964637160301208
35393,28905,198,1494621176,1494821432,0,0.9999912977218628
35396,36150,20,1494652762,1494761491,1,0.9717575907707214
35514,60980,74,1494587787,1494820529,1,0.7625648379325867
35548,49214,108,1494655862,1494763756,1,0.9392488598823548
35831,8701,159,1494645405,1494803755,0,0.9704909324645996
35831,28905,17,1494612148,1494831965,1,0.999204695224762
35831,28905,90,1494641912,1494768016,1,0.9999195337295532
35831,28905,4,1495344371,1495583513,0,0.9999065399169922
35831,34052,69,1494590112,1494812441,0,0.9949400424957277
36150,69412,20,1494618692,1494770908,1,0.3564925789833069
36463,18802,71,1494585247,1494803368,1,0.9999672174453736
36463,28905,20,1495019346,1495189201,0,0.9999984502792358
36463,11793,25,1498109145,1498309222,0,0.8823802471160889
36463,28905,65,1494605231,1494776343,1,0.9999983310699464
36463,28905,71,1494657881,1494784125,1,0.9999974966049194
36463,28905,74,1498083847,1498296271,0,0.9999982118606568
36463,28905,237,1498517689,1498707969,0,0.9999992847442628
36463,29357,151,1495003016,1495235794,0,0.9992517828941344
36463,45292,238,1494661466,1494821486,1,0.9969245791435242
36463,47955,33,1494594844,1494786568,1,0.9966057538986206
36463,60642,71,1495909992,1496086916,0,0.999996781349182
36463,106,204,1494636956,1494776325,0,0.9944000840187072
36798,55938,114,1495301012,1495475662,0,0.9995287656784058
36958,28905,150,1497308138,1497436373,0,0.9976327419281006
37211,65912,64,1494633448,1494856750,0,0.9498595595359802
37518,33808,69,1494929074,1495092076,0,0.9906843900680542
37518,62767,69,1497313776,1497561348,0,0.6505577564239502
37863,28905,151,1494605096,1494830615,1,0.9999953508377076
37863,63999,20,1494611218,1494814064,0,0.9992998838424684
38525,45285,8,1494640874,1494806487,1,0.9999946355819702
38535,5081,238,1494582610,1494767147,1,0.998205542564392
38535,28905,15,1494588128,1494833392,1,0.9998708963394164
38535,28905,29,1495383637,1495560330,0,0.9993019104003906
38535,28905,198,1494663204,1494827098,1,0.9999189376831056
38535,7466,209,1494583092,1494763660,0,0.9992188215255736
38642,28905,8,1498594360,1498733499,0,0.9999746084213256
38642,28905,74,1494607743,1494779204,1,0.9999655485153198
38734,24861,64,1494583612,1494817482,1,0.9993188381195068
39258,28905,151,1494632443,1494772361,1,0.9999754428863524
39258,45285,151,1494656449,1494824677,1,0.9999923706054688
39509,25624,139,1498441609,1498598608,0,0.917805552482605
39520,62964,198,1494586720,1494777681,0,0.9380323886871338
39520,24861,8,1497456461,1497625574,0,0.9999743700027466
39520,19804,238,1494649615,1494828106,1,0.9998403787612916
39520,28905,31,1494619938,1494827908,0,0.999982476234436
39520,28905,35,1496427242,1496620730,0,0.9999815225601196
39520,9892,69,1497385920,1497620189,0,0.9995476603507996
39520,28905,178,1498119904,1498303424,0,0.9999995231628418
39520,17862,237,1494630330,1494808069,0,0.7878062129020691
39520,29023,178,1494596741,1494766872,1,0.9933602213859558
39520,28905,8,1496289897,1496509499,0,1.0
39520,30593,74,1494601258,1494808730,1,0.9816073179244996
39520,28905,105,1497518086,1497730037,0,0.9999390840530396
39520,42148,33,1494632253,1494762417,1,0.8213974237442017
39520,43602,234,1496992924,1497134548,0,0.9845539927482604
39520,3648,105,1496793915,1496950067,0,0.9265841245651244
39520,29828,33,1496565079,1496782428,0,0.9999994039535522
39520,45285,178,1494665975,1494786198,1,0.9999946355819702
39520,48382,178,1494595260,1494753812,1,0.9997022747993468
39520,49081,8,1496973488,1497182006,0,0.9999045133590698
39520,49214,8,1494665650,1494810339,1,0.990126609802246
39520,21505,151,1494625568,1494770365,0,0.9921395182609558
39520,53215,151,1494598556,1494794163,0,0.9924212098121644
39520,40409,29,1496347725,1496552680,0,0.6061886548995972
39754,28905,78,1494617850,1494822803,1,0.9999234676361084
39771,28905,74,1494637706,1494797930,1,0.9999996423721312
39771,28905,78,1498524816,1498679529,0,0.9999966621398926
39820,23185,238,1497079648,1497282378,0,0.9997665286064148
39820,28246,237,1494594038,1494764300,1,0.9873019456863404
39820,28905,122,1494581015,1494827807,1,0.9999371767044068
39820,23185,243,1494662674,1494768273,0,0.999119222164154
39820,17371,151,1494986800,1495136060,0,0.9997246861457824
39820,48382,8,1494647421,1494828664,1,0.9991590976715088
39820,54707,116,1497063068,1497266426,0,0.9095464944839478
40044,28905,64,1494596335,1494812620,0,0.9997685551643372
40044,28905,198,1494634532,1494798868,1,0.999962568283081
40044,63286,236,1495222314,1495456770,0,0.9058161973953248
40044,30055,78,1498543369,1498654386,0,0.5558162331581116
40044,68710,64,1494662562,1494756426,1,0.994329035282135
40044,60642,198,1494663039,1494834507,0,0.9989162683486938
40165,45285,33,1494616377,1494833133,1,0.999997854232788
40165,45285,78,1494652926,1494780500,1,0.9999897480010986
40165,58734,159,1498875374,1499073156,0,0.9989909529685974
40296,28905,74,1494662409,1494756252,0,0.9999881982803344
40296,30522,74,1496443656,1496675868,0,0.9903685450553894
41078,28905,151,1494646619,1494827440,1,0.9999992847442628
41292,13984,116,1494661889,1494804715,1,0.9856936931610109
41302,19804,8,1494626126,1494793903,1,0.999941349029541
41346,60642,150,1494597318,1494767628,0,0.9996851682662964
41346,45505,96,1494587810,1494825181,0,0.996435284614563
41346,54664,20,1494616150,1494779892,1,0.9897028803825378
41346,28905,64,1494598997,1494829793,0,0.999961256980896
41470,13254,74,1494658477,1494819730,1,0.9997304081916808
41470,28905,198,1496127639,1496354156,0,0.9999985694885254
41470,23696,198,1494661785,1494823754,1,0.0091212093830108
41470,28905,238,1494606770,1494797128,1,0.9999995231628418
41707,2867,20,1497117066,1497358703,0,0.9995737671852112
41707,14946,176,1494612346,1494782751,1,0.9977779984474182
41921,34230,20,1494605058,1494832980,0,0.5668526291847229
41921,28905,31,1494607027,1494825828,1,0.9998492002487184
41921,28905,159,1494617975,1494779187,1,0.9999632835388184
41921,28905,234,1498360966,1498503176,0,0.9999594688415528
41921,64560,8,1498262832,1498474986,0,0.9999219179153442
41921,64560,115,1494615799,1494770367,1,0.9906625151634216
41940,28905,25,1494635095,1494782052,1,0.9990828037261964
42063,45285,8,1495238355,1495404812,0,0.9999992847442628
42063,28905,78,1494602727,1494828684,0,0.9999663829803468
42063,28905,150,1494653402,1494766494,0,0.9996860027313232
42063,28905,178,1498694873,1498853218,0,0.99997878074646
42063,29828,151,1494645031,1494819489,1,0.9999845027923584
42148,67564,20,1494602561,1494760876,0,0.978832483291626
42150,32963,69,1494623182,1494761821,0,0.9124558568000792
42262,7630,198,1497976468,1498134002,0,0.986828863620758
42320,11990,198,1494662759,1494827175,0,0.7703944444656372
42572,3949,74,1494663549,1494810443,1,0.9764045476913452
42572,28905,74,1494583965,1494777081,0,0.999987006187439
42572,28905,197,1496798285,1497018303,0,0.9999322891235352
42589,28905,8,1494650614,1494806303,0,0.9999613761901855
43398,49712,234,1494665959,1494781587,1,0.9807060956954956
43506,26585,151,1494607136,1494780089,1,0.9918727278709412
43506,29828,116,1496762093,1496883578,0,0.9993984699249268
43506,8839,116,1494600060,1494800539,0,0.4239043295383453
43506,51014,151,1494601833,1494768092,0,0.5500794649124146
43517,47676,8,1496483100,1496660269,0,0.7579769492149353
43602,5502,93,1497182282,1497360715,0,0.9794472455978394
43602,41470,220,1494612091,1494813076,0,0.9996727705001832
43602,30055,234,1496708485,1496860769,0,0.984628677368164
44213,48142,20,1498191336,1498363394,0,0.8998124003410339
44213,52584,151,1494612872,1494771098,1,0.9835083484649658
44538,9346,74,1494595677,1494836012,1,0.9999823570251464
44667,67443,36,1495178930,1495339612,0,0.9995631575584412
45003,26464,242,1494602992,1494822377,1,0.9989696741104126
45003,45505,151,1496196429,1496406823,0,0.999216079711914
45285,3633,198,1495150081,1495293434,0,0.9999736547470092
45285,106,222,1494597842,1494774694,1,0.9996589422225952
45285,1280,151,1495946734,1496061177,0,0.9999849796295166
45285,1309,20,1494605751,1494757493,1,0.9850624799728394
45285,29828,65,1496814803,1497028306,0,0.9999996423721312
45285,1355,74,1497238666,1497391888,0,0.9999282360076904
45285,1746,71,1498112823,1498259834,0,0.997666358947754
45285,3633,33,1496072366,1496318323,0,0.9999982118606568
45285,3633,65,1496808912,1496957870,0,0.999997615814209
45285,3633,238,1498230208,1498457448,0,0.9999971389770508
45285,28905,20,1497673705,1497821276,0,1.0
45285,3784,74,1494610383,1494824144,1,0.9999499320983888
45285,3784,198,1494609535,1494777621,1,0.9998557567596436
45285,4737,74,1494590513,1494794036,1,0.955674409866333
45285,24426,149,1494658107,1494819878,0,0.0817829295992851
45285,5635,74,1498141049,1498364193,0,0.0929401591420173
45285,6486,71,1497242393,1497365845,0,0.9999878406524658
45285,28905,202,1494890568,1495029722,0,0.999991774559021
45285,7466,20,1494613070,1494837895,1,0.9999597072601318
45285,8540,31,1494622272,1494803879,1,0.9998317956924438
45285,8540,176,1494631877,1494797004,1,0.999951720237732
45285,52821,176,1494661365,1494811514,0,0.9998252987861632
45285,55504,39,1494665021,1494837462,0,0.9874157309532166
45285,11046,151,1494596448,1494770793,1,0.9999265670776368
45285,11513,150,1494602254,1494823953,1,0.0035234200768172
45285,45285,158,1494623803,1494837638,0,0.471733957529068
45285,21505,15,1494626193,1494826888,0,0.8643553853034973
45285,11861,74,1494597551,1494822747,1,0.9999781847000122
45285,28905,113,1495874344,1496071643,0,0.9999922513961792
45285,11861,234,1494635569,1494847215,0,0.9998151659965516
45285,12313,198,1494582963,1494771081,1,0.985450267791748
45285,20686,198,1494663870,1494759417,0,0.9999935626983644
45285,12713,85,1494605334,1494794553,1,0.9943802952766418
45285,12752,220,1494631005,1494819421,1,0.9933829307556152
45285,13254,74,1494594978,1494771316,1,0.9999347925186156
45285,13254,116,1494628282,1494792463,1,0.9996668100357056
45285,29578,238,1494647811,1494808592,0,0.8266957402229309
45285,14946,198,1497560003,1497727913,0,0.9999405145645142
45285,15239,238,1494602406,1494768395,1,0.9999818801879884
45285,16941,108,1494653450,1494759001,1,0.9922420978546144
45285,17010,151,1494583726,1494812052,1,0.9976601600646972
45285,17676,64,1494605075,1494830377,1,0.0060525801964104
45285,8376,31,1494619306,1494832319,0,0.0087771704420447
45285,66652,74,1497387600,1497503458,0,0.9999997615814208
45285,18938,220,1494595993,1494765829,1,0.9999759197235109
45285,16676,8,1494599537,1494833333,0,0.9986684322357178
45285,20914,69,1495154738,1495255980,0,0.0417672097682952
45285,21233,237,1494601485,1494794409,1,0.9761368632316588
45285,23185,147,1494641067,1494827784,1,0.9999598264694214
45285,23185,176,1494664073,1494815497,1,0.9999831914901732
45285,29378,238,1497619962,1497829105,0,0.338620126247406
45285,13930,29,1494596218,1494829556,0,0.0309306420385837
45285,66985,74,1494609009,1494760468,0,0.9933357238769532
45285,24252,108,1494972566,1495133460,0,0.9998996257781982
45285,256,78,1494580633,1494826597,0,0.9964359998703004
45285,24861,176,1494637895,1494818759,1,0.9994540810585022
45285,20613,198,1494587841,1494834363,0,0.8152707815170288
45285,45285,8,1494634740,1494814233,0,0.920361876487732
45285,26464,243,1497492753,1497664988,0,0.9999914169311525
45285,26870,20,1494619293,1494765321,1,0.99998939037323
45285,45285,11,1497364113,1497526377,0,0.5748426914215088
45285,28905,15,1496885101,1497087382,0,0.999996781349182
45285,45285,29,1498636322,1498791405,0,0.5166067481040955
45285,64560,64,1497889008,1498075193,0,0.9999961853027344
45285,14946,71,1498625587,1498832064,0,0.9999110698699952
45285,28905,96,1494597546,1494825755,1,0.9999799728393556
45285,28905,101,1494664154,1494825261,1,0.9999431371688844
45285,28905,102,1494638254,1494775406,1,0.9999310970306396
45285,28905,108,1495887031,1496054066,0,0.9999983310699464
45285,5193,112,1495109705,1495255097,0,0.9942120909690856
45285,28905,115,1498144281,1498281407,0,0.9999958276748656
45285,45915,124,1496211582,1496410279,0,0.999952793121338
45285,45285,131,1495675249,1495856104,0,0.4758874475955963
45285,28905,145,1494663589,1494797285,1,0.9999088048934937
45285,1715,150,1494580454,1494763807,0,0.9665696024894714
45285,28905,151,1498020791,1498222204,0,1.0
45285,39520,158,1495861443,1496104517,0,0.9999701976776124
45285,28905,164,1495203480,1495351652,0,0.999996781349182
45285,28905,167,1497230503,1497355167,0,0.9999819993972778
45285,28905,171,1494814464,1495064387,0,0.9999988079071044
45285,28905,186,1494656934,1494796290,1,0.9999881982803344
45285,32963,197,1494583507,1494794488,0,0.9903746247291564
45285,45285,198,1498901354,1499066119,0,0.7348161339759827
45285,28905,204,1495436731,1495587080,0,0.9999885559082032
45285,28905,209,1495748708,1495930826,0,0.9999996423721312
45285,49022,216,1494647335,1494786503,0,0.9983437061309814
45285,29357,217,1494661974,1494820373,0,0.999434769153595
45285,28905,234,1494949396,1495157755,0,0.9999994039535522
45285,28905,158,1497427718,1497554044,0,0.9999964237213136
45285,20613,33,1498163873,1498282780,0,0.8095881938934326
45285,30055,237,1494617196,1494825097,1,0.9999916553497314
45285,54731,74,1498395777,1498563641,0,0.9829079508781432
45285,30522,151,1498496824,1498703089,0,0.9997350573539734
45285,31582,65,1494644297,1494829771,1,0.9999841451644896
45285,28905,238,1497324592,1497443638,0,0.9999998807907104
45285,33004,244,1494649158,1494814250,1,0.997270405292511
45285,33808,160,1494619209,1494797029,1,0.9994335770606996
45285,45818,234,1494590294,1494758076,0,0.9938938021659852
45285,35831,69,1494620157,1494819190,1,0.9647876620292664
45285,28905,151,1498128957,1498302880,0,1.0
45285,38525,151,1496477198,1496663725,0,0.999849796295166
45285,64560,33,1495876828,1496019639,0,0.9999998807907104
45285,39520,243,1494587551,1494786154,1,0.9999682903289796
45285,40165,33,1494637243,1494765091,1,0.9998032450675964
45285,40165,74,1497310710,1497456366,0,0.9996395111083984
45285,41537,160,1494636357,1494825251,1,0.9998518228530884
45285,48775,31,1494642002,1494755470,0,0.999816358089447
45285,41921,159,1494650834,1494799102,1,0.9999698400497437
45285,41921,209,1494599114,1494773513,1,0.9999895095825196
45285,28905,159,1494933546,1495109158,0,0.9999996423721312
45285,26464,8,1496542522,1496755080,0,0.9999996423721312
45285,45285,198,1494600801,1494797831,0,0.741817057132721
45285,28905,238,1494905396,1495120826,0,0.9999998807907104
45285,20599,74,1498244975,1498368793,0,0.9997358918190002
45285,49081,17,1494986806,1495184711,0,0.9987429976463318
45285,49411,234,1498705453,1498832353,0,0.9999805688858032
45285,51427,65,1494581176,1494837047,1,0.965191662311554
45285,32916,96,1495624380,1495858463,0,0.5247125029563904
45285,52977,198,1494835939,1495033791,0,0.9999775886535645
45285,63126,151,1494635586,1494778122,0,0.918129861354828
45285,56226,39,1494648959,1494792740,1,0.9920061230659484
45285,57914,178,1494605717,1494828125,1,0.9998302459716796
45285,58381,71,1496053978,1496184861,0,0.9971922039985656
45285,58393,234,1494660459,1494837704,1,0.9999386072158812
45285,28905,11,1494851417,1495075893,0,0.9999990463256836
45285,45285,33,1497213251,1497420136,0,0.7179880738258362
45285,60642,85,1496210700,1496373190,0,0.9999991655349731
45285,42572,209,1495979581,1496122662,0,0.9249706864356996
